route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300305_24,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300307_32,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300309_40,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300311_48,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300313_56,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300316_14,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300318_22,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300320_30,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300322_38,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300324_46,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300326_54,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300328_7,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300330_15,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300332_23,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300334_31,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300336_39,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300338_47,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300340_55,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300343_9,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300345_17,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300347_25,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300349_33,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300351_41,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300353_49,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300356_68,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300359_6010,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300361_6018,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300363_6026,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300365_6034,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300367_6042,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300369_6050,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300374_6052,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300375_6054,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300376_6056,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300377_6002,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300379_7002,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300381_7006,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300383_7010,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300385_7014,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300387_7018,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300389_7022,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300390_7024,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300391_7026,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300392_7028,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300393_7030,ATB:DayType:1006,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300394_6058,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300396_67,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300399_6007,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300401_6015,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300403_6023,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300405_6031,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300407_6039,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300409_6047,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300411_77,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300412_79,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300413_81,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300414_6001,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300415_6051,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300416_6053,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300417_6055,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300418_6057,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300419_7001,ATB:DayType:1006,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300421_7005,ATB:DayType:1006,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300423_7009,ATB:DayType:1006,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300425_7013,ATB:DayType:1006,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300427_7017,ATB:DayType:1006,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300429_7021,ATB:DayType:1006,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300431_7025,ATB:DayType:1006,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300433_7029,ATB:DayType:1006,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300435_6,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300437_62,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300439_70,ATB:DayType:1049,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300442_6012,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300444_6020,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300446_6028,ATB:DayType:1170,Torgård via Heimdal-Tillerringen,1,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300453_57,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300455_65,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300457_73,ATB:DayType:1049,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300459_6009,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300461_6017,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300463_6025,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_16,ATB:ServiceJourney:16_220330132300465_6033,ATB:DayType:1170,Flatåsen via Tillerring.-Heimdal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220504134800513_15,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426160_1,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426253_5,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426300_9,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426851_6009,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426871_6011,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426890_6013,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426910_6015,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426929_6017,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426948_6019,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426968_6021,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112426987_6023,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427007_6025,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427026_6027,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427046_6029,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427065_6031,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427086_6033,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427105_6035,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427124_6037,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427143_6039,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427162_6041,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427183_6043,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427239_6047,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220505112427553_13,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598326_3,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598367_7,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598405_11,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598445_17,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598464_19,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598484_21,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598504_23,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598524_25,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598544_27,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598564_29,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598585_31,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598604_33,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598624_35,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598643_37,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598663_39,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598683_41,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598702_43,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598722_45,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598744_47,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598764_49,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598783_51,ATB:DayType:1012,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598803_6001,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598823_6003,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598843_6005,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163598863_6007,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599238_6045,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599279_6049,ATB:DayType:1194,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599299_7001,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599320_7003,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599339_7005,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599359_7007,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599379_7009,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599398_7011,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599418_7013,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599438_7015,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599458_7017,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599477_7019,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599497_7021,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599516_7023,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_19,ATB:ServiceJourney:19_220509163599537_7025,ATB:DayType:1171,Lerkendal,0,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331700_2,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331702_4,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331703_6,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331705_8,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331707_10,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331709_12,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331711_14,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331715_16,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331719_18,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331721_20,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331723_22,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331727_24,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331731_26,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331732_28,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331733_30,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331737_32,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331738_34,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331739_36,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331743_38,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331744_40,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331745_42,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331749_44,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331750_46,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331751_48,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331755_50,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331756_52,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331757_54,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331761_56,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331762_58,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331763_60,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331767_62,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331771_64,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331773_66,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331775_68,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331779_70,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331783_72,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331785_74,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331787_76,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331791_78,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331795_80,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331797_82,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331799_84,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331803_86,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331804_88,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331805_90,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331809_92,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331810_94,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331811_96,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331815_98,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331816_100,ATB:DayType:1116,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331829_6002,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331831_6004,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331832_6006,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331833_6008,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331834_6010,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331835_6012,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331837_6014,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331839_6016,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331841_6018,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331843_6020,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331845_6022,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331847_6024,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331849_6026,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331851_6028,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331853_6030,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331855_6032,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331857_6034,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331859_6036,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331861_6038,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331863_6040,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331865_6042,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331867_6044,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331869_6046,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331871_6048,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331873_6050,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331875_6052,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331877_6054,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331879_6056,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
ATB:Line:2_1,ATB:ServiceJourney:1_210927153331881_6058,ATB:DayType:1186,Kattem via Strindheim-sentrum,1,
